,Customer ID,Is Blocked,Created At,Outstanding Amount,Loyalty Points,Number of Employees,Returning customer
4167,5185175,0,1645019787000000000,0,0,10.0,0
4168,5185247,0,1645020896000000000,0,50,10.0,1
4169,5185639,0,1645026751000000000,0,38,10.0,1
4170,5185675,0,1645027358000000000,0,20,1.0,1
4171,5185953,0,1645031376000000000,0,0,1.0,0
4172,5188032,0,1645088590000000000,0,0,1.0,0
4173,5188161,0,1645090309000000000,0,0,1.0,0
4174,5188263,0,1645091496000000000,0,0,1.0,0
4175,5188431,0,1645094059000000000,0,0,1.0,0
4176,5189011,0,1645103231000000000,0,0,1.0,0
0,3922702,0,1626077207000000000,0,0,6.0,0
1,4058001,0,1628151755000000000,0,0,6.0,0
2,4058334,0,1628156289000000000,0,0,6.0,0
3,4058414,0,1628157417000000000,0,0,6.0,0
4,4058431,0,1628157591000000000,0,0,6.0,0
5,4058470,0,1628158089000000000,0,0,6.0,0
6,4059148,0,1628166873000000000,0,0,6.0,0
7,4063696,0,1628246459000000000,0,0,6.0,0
8,4063923,0,1628249471000000000,0,0,6.0,0
9,4065612,0,1628268669000000000,0,0,4.0,0
10,4069137,0,1628332232000000000,0,0,13.0,0
11,4069636,0,1628338107000000000,0,1235,4.0,1
12,4069690,0,1628338845000000000,0,40,4.0,1
13,4070117,0,1628343462000000000,0,0,5.0,0
14,4070566,0,1628347512000000000,0,19,5.0,1
15,4070616,0,1628347997000000000,0,1698,6.0,1
16,4079018,0,1628497005000000000,0,909,10.0,1
17,4081298,0,1628526080000000000,0,1508,3.0,1
18,4081518,0,1628528960000000000,0,364,4.0,1
19,4082134,0,1628538744000000000,0,81,3.0,1
20,4085923,0,1628608534000000000,0,3943,7.0,1
21,4086917,0,1628621569000000000,0,82,4.0,1
22,4087254,0,1628627546000000000,0,0,3.0,0
23,4089911,0,1628682163000000000,0,0,6.0,0
24,4090917,0,1628693503000000000,0,125,3.0,1
25,4092187,0,1628708823000000000,0,10,2.0,1
26,4092383,0,1628711030000000000,0,0,4.0,0
27,4095537,0,1628767224000000000,0,0,2.0,0
28,4097156,0,1628783800000000000,0,0,3.0,0
29,4097394,0,1628786177000000000,0,0,1.0,0
30,4098036,0,1628794537000000000,0,0,3.0,0
31,4100982,0,1628851420000000000,0,0,3.0,0
32,4101027,0,1628851897000000000,0,0,1.0,0
33,4102681,0,1628867032000000000,0,0,4.0,0
34,4102931,0,1628869327000000000,0,81,4.0,1
35,4102982,0,1628869704000000000,0,103,4.0,1
36,4103042,0,1628870379000000000,0,24,5.0,1
37,4103195,0,1628871810000000000,0,0,4.0,0
38,4104004,0,1628880538000000000,0,19,5.0,1
39,4107152,0,1628938849000000000,0,0,5.0,0
40,4107204,0,1628939516000000000,0,0,6.0,0
41,4107223,0,1628939805000000000,0,1679,5.0,1
42,4107306,0,1628940677000000000,0,10,3.0,1
43,4107324,0,1628940872000000000,0,0,3.0,0
44,4107349,0,1628941043000000000,0,0,4.0,0
45,4108751,0,1628955873000000000,0,0,4.0,0
46,4109561,0,1628966266000000000,0,0,4.0,0
47,4109753,0,1628968609000000000,0,0,3.0,0
48,4118147,0,1629119567000000000,0,0,3.0,0
49,4118708,0,1629126978000000000,0,0,2.0,0
50,4118797,0,1629128258000000000,0,676,4.0,1
51,4119043,0,1629131785000000000,0,0,4.0,0
52,4121433,0,1629188832000000000,0,0,4.0,0
53,4121444,0,1629189042000000000,0,0,4.0,0
54,4121724,0,1629193814000000000,0,0,10.0,0
55,4122236,0,1629201048000000000,0,40,4.0,1
56,4123460,0,1629217061000000000,0,0,4.0,0
57,4123472,0,1629217236000000000,0,0,4.0,0
58,4123529,0,1629218197000000000,0,0,5.0,0
59,4123536,0,1629218274000000000,0,0,3.0,0
60,4123870,0,1629223489000000000,0,0,3.0,0
61,4123895,0,1629223869000000000,0,1454,5.0,1
62,4123923,0,1629224248000000000,0,0,2.0,0
63,4123950,0,1629224878000000000,0,0,4.0,0
64,4126534,0,1629277713000000000,0,0,4.0,0
65,4126566,0,1629278251000000000,0,348,4.0,1
66,4127070,0,1629286100000000000,0,0,4.0,0
67,4127680,0,1629294208000000000,0,12,3.0,1
68,4127920,0,1629296943000000000,0,0,4.0,0
69,4128502,0,1629301483000000000,0,37,6.0,1
70,4128569,0,1629302293000000000,0,3196,6.0,1
71,4128776,0,1629302564000000000,0,1321,3.0,1
72,4129214,0,1629305906000000000,0,0,2.0,0
73,4132572,0,1629373427000000000,0,3362,12.0,1
74,4134283,0,1629396885000000000,0,0,4.0,0
75,4134424,0,1629399204000000000,0,0,3.0,0
76,4134438,0,1629399532000000000,0,0,5.0,0
77,4134723,0,1629405899000000000,0,0,3.0,0
78,4137028,0,1629456598000000000,0,0,5.0,0
79,4137420,0,1629462687000000000,0,0,5.0,0
80,4137602,0,1629465071000000000,0,50,5.0,1
81,4138258,0,1629472329000000000,0,0,3.0,0
82,4138309,0,1629472897000000000,0,359,4.0,1
83,4139256,0,1629484900000000000,0,0,2.0,0
84,4142994,0,1629555959000000000,0,448,6.0,1
85,4143220,0,1629558758000000000,0,7840,4.0,1
86,4143451,0,1629562099000000000,0,326,6.0,1
87,4144068,0,1629570610000000000,0,3785,3.0,1
88,4144077,0,1629570812000000000,0,0,2.0,0
89,4151736,0,1629712873000000000,0,0,3.0,0
90,4151740,0,1629712912000000000,0,0,10.0,0
91,4151742,0,1629712929000000000,0,0,5.0,0
92,4151744,0,1629712969000000000,0,13,1.0,1
93,4152095,0,1629718295000000000,0,0,5.0,0
94,4152327,0,1629721208000000000,0,0,3.0,0
95,4152455,0,1629722951000000000,0,0,8.0,0
96,4152963,0,1629729318000000000,0,48,4.0,1
97,4153776,0,1629741101000000000,0,0,3.0,0
98,4154035,0,1629745138000000000,0,6314,3.0,1
99,4154054,0,1629745426000000000,0,3116,2.0,1
100,4154073,0,1629745936000000000,0,0,2.0,0
101,4154105,0,1629746485000000000,0,0,2.0,0
102,4154184,0,1629748079000000000,0,91,2.0,1
103,4157197,0,1629807446000000000,0,0,4.0,0
104,4157589,0,1629812638000000000,0,0,3.0,0
105,4157899,0,1629816207000000000,0,0,4.0,0
106,4157962,0,1629816961000000000,0,0,2.0,0
107,4157996,0,1629817389000000000,0,0,3.0,0
108,4158048,0,1629817879000000000,0,248,2.0,1
109,4158214,0,1629819789000000000,0,0,2.0,0
110,4158269,0,1629820505000000000,0,0,2.0,0
111,4158355,0,1629822035000000000,0,0,2.0,0
112,4158459,0,1629823352000000000,0,50,2.0,1
113,4158566,0,1629824853000000000,0,0,2.0,0
114,4161409,0,1629878670000000000,0,0,2.0,0
115,4161425,0,1629878977000000000,0,459,3.0,1
116,4161496,0,1629879896000000000,0,40,2.0,1
117,4162337,0,1629893130000000000,0,43,2.0,1
118,4162374,0,1629893663000000000,0,156,3.0,1
119,4162590,0,1629896079000000000,0,0,3.0,0
120,4163538,0,1629907648000000000,0,0,3.0,0
121,4163653,0,1629909133000000000,0,0,3.0,0
122,4163680,0,1629909564000000000,0,42,3.0,1
123,4163755,0,1629910629000000000,0,0,3.0,0
124,4163904,0,1629912830000000000,0,0,3.0,0
125,4163910,0,1629912902000000000,0,404,3.0,1
126,4163912,0,1629912949000000000,0,0,3.0,0
127,4163923,0,1629913183000000000,0,62,3.0,1
128,4163968,0,1629913813000000000,0,0,3.0,0
129,4164295,0,1629919726000000000,0,0,3.0,0
130,4166928,0,1629974952000000000,0,30,3.0,1
131,4166936,0,1629975022000000000,0,0,3.0,0
132,4167151,0,1629977850000000000,0,0,3.0,0
133,4167872,0,1629986578000000000,0,0,3.0,0
134,4167939,0,1629987377000000000,0,0,3.0,0
135,4168089,0,1629989031000000000,0,0,3.0,0
136,4168506,0,1629994837000000000,0,150,3.0,1
137,4168751,0,1629997887000000000,0,0,3.0,0
138,4168845,0,1629999185000000000,0,0,3.0,0
139,4169205,0,1630004614000000000,0,0,3.0,0
140,4169239,0,1630005214000000000,0,0,3.0,0
141,4169309,0,1630006302000000000,0,45,3.0,1
142,4169445,0,1630008651000000000,0,0,3.0,0
143,4169470,0,1630009123000000000,0,48,3.0,1
144,4169494,0,1630009440000000000,0,0,3.0,0
145,4169509,0,1630009709000000000,0,0,3.0,0
146,4169521,0,1630009917000000000,0,0,3.0,0
147,4172783,0,1630069552000000000,0,0,3.0,0
148,4173378,0,1630076108000000000,0,0,3.0,0
149,4173505,0,1630077603000000000,0,0,3.0,0
150,4173549,0,1630078106000000000,0,0,3.0,0
151,4174615,0,1630091921000000000,0,0,3.0,0
152,4174651,0,1630092523000000000,0,0,3.0,0
153,4179487,0,1630171967000000000,0,40,3.0,1
154,4179995,0,1630179423000000000,0,0,3.0,0
155,4180008,0,1630179691000000000,0,236,3.0,1
156,4180046,0,1630180278000000000,0,1857,3.0,1
157,4187222,0,1630310918000000000,0,0,3.0,0
158,4187693,0,1630319233000000000,0,0,3.0,0
159,4188644,0,1630334013000000000,0,0,3.0,0
160,4188791,0,1630335963000000000,0,2161,3.0,1
161,4188906,0,1630337177000000000,0,0,3.0,0
162,4189062,0,1630338994000000000,0,12,3.0,1
163,4189980,0,1630350634000000000,0,3404,3.0,1
164,4189987,0,1630350754000000000,0,81,3.0,1
165,4190049,0,1630351648000000000,0,0,3.0,0
166,4192346,0,1630403417000000000,0,0,3.0,0
167,4192758,0,1630410567000000000,0,0,3.0,0
168,4192979,0,1630413850000000000,0,0,3.0,0
169,4193241,0,1630417340000000000,0,61,3.0,1
170,4193398,0,1630419242000000000,0,0,3.0,0
171,4193554,0,1630420942000000000,0,0,3.0,0
172,4193898,0,1630424866000000000,0,0,3.0,0
173,4194007,0,1630426111000000000,0,0,3.0,0
174,4194050,0,1630426628000000000,0,0,3.0,0
175,4194576,0,1630431835000000000,0,31,3.0,1
176,4195187,0,1630438399000000000,0,25,3.0,1
177,4195201,0,1630438560000000000,0,0,3.0,0
178,4195219,0,1630438719000000000,0,0,3.0,0
179,4195274,0,1630439400000000000,0,0,3.0,0
180,4195323,0,1630440061000000000,0,0,3.0,0
181,4197636,0,1630485717000000000,0,0,3.0,0
182,4197893,0,1630490241000000000,0,0,3.0,0
183,4198027,0,1630492668000000000,0,0,3.0,0
184,4198121,0,1630494478000000000,0,0,3.0,0
185,4198125,0,1630494552000000000,0,5518,3.0,1
186,4198921,0,1630506249000000000,0,0,3.0,0
187,4199326,0,1630512114000000000,0,1957,3.0,1
188,4202175,0,1630575906000000000,0,0,3.0,0
189,4202224,0,1630577105000000000,0,0,3.0,0
190,4202515,0,1630581890000000000,0,0,3.0,0
191,4202861,0,1630584530000000000,0,0,3.0,0
192,4202970,0,1630586057000000000,0,204,3.0,1
193,4203228,0,1630589756000000000,0,0,3.0,0
194,4203357,0,1630591377000000000,0,18,3.0,1
195,4203558,0,1630594113000000000,0,0,3.0,0
196,4203654,0,1630595336000000000,0,12,3.0,1
197,4203685,0,1630595862000000000,0,0,3.0,0
198,4203720,0,1630596367000000000,0,0,3.0,0
199,4203776,0,1630597056000000000,0,0,3.0,0
200,4203782,0,1630597136000000000,0,0,3.0,0
201,4203843,0,1630597947000000000,0,0,3.0,0
202,4203998,0,1630600134000000000,0,81,3.0,1
203,4204021,0,1630600456000000000,0,355,3.0,1
204,4204179,0,1630602962000000000,0,0,3.0,0
205,4204510,0,1630608179000000000,0,0,3.0,0
206,4206657,0,1630659417000000000,0,0,3.0,0
207,4206925,0,1630664404000000000,0,0,3.0,0
208,4206973,0,1630665367000000000,0,0,3.0,0
209,4207277,0,1630671191000000000,0,220,3.0,1
210,4207385,0,1630673176000000000,0,0,3.0,0
211,4207485,0,1630674537000000000,0,0,3.0,0
212,4207512,0,1630675108000000000,0,2069,3.0,1
213,4207594,0,1630676112000000000,0,0,3.0,0
214,4207731,0,1630677842000000000,0,0,3.0,0
215,4207756,0,1630678169000000000,0,0,3.0,0
216,4207941,0,1630680464000000000,0,755,3.0,1
217,4208119,0,1630682740000000000,0,150,3.0,1
218,4208165,0,1630683233000000000,0,159,3.0,1
219,4208168,0,1630683264000000000,0,0,3.0,0
220,4208190,0,1630683634000000000,0,0,3.0,0
221,4208474,0,1630687492000000000,0,0,3.0,0
222,4208501,0,1630687819000000000,0,0,3.0,0
223,4208578,0,1630688707000000000,0,0,3.0,0
224,4208836,0,1630692781000000000,0,0,3.0,0
225,4208856,0,1630693131000000000,0,0,3.0,0
226,4212500,0,1630761348000000000,0,0,3.0,0
227,4212757,0,1630764447000000000,0,0,3.0,0
228,4212870,0,1630765946000000000,0,0,3.0,0
229,4213888,0,1630780355000000000,0,0,3.0,0
230,4214735,0,1630797127000000000,0,0,3.0,0
231,4214744,0,1630797564000000000,0,0,3.0,0
232,4216730,0,1630838721000000000,0,0,3.0,0
233,4219679,0,1630886800000000000,0,0,3.0,0
234,4220644,0,1630916743000000000,0,0,3.0,0
235,4220662,0,1630917139000000000,0,0,3.0,0
236,4220683,0,1630917433000000000,0,618,3.0,1
237,4220730,0,1630918415000000000,0,0,3.0,0
238,4220749,0,1630918863000000000,0,252,3.0,1
239,4220762,0,1630919089000000000,0,3413,3.0,1
240,4220851,0,1630920980000000000,0,0,3.0,0
241,4221291,0,1630929747000000000,0,0,3.0,0
242,4221529,0,1630933580000000000,0,3395,3.0,1
243,4221532,0,1630933649000000000,0,0,3.0,0
244,4221573,0,1630934156000000000,0,0,3.0,0
245,4221737,0,1630936486000000000,0,0,3.0,0
246,4221813,0,1630937504000000000,0,0,3.0,0
247,4222378,0,1630946138000000000,0,0,3.0,0
248,4225686,0,1631018589000000000,0,0,3.0,0
249,4227237,0,1631038701000000000,0,0,3.0,0
250,4229177,0,1631088870000000000,0,0,3.0,0
251,4229255,0,1631090143000000000,0,0,3.0,0
252,4229272,0,1631090573000000000,0,144,3.0,1
253,4229316,0,1631091493000000000,0,0,3.0,0
254,4229355,0,1631092124000000000,0,0,3.0,0
255,4229448,0,1631093830000000000,0,42,3.0,1
256,4229768,0,1631099582000000000,0,0,3.0,0
257,4229818,0,1631100315000000000,0,0,3.0,0
258,4229852,0,1631100651000000000,0,0,3.0,0
259,4230253,0,1631106634000000000,0,0,3.0,0
260,4230468,0,1631109764000000000,0,0,3.0,0
261,4230529,0,1631110605000000000,0,0,3.0,0
262,4230585,0,1631111190000000000,0,0,3.0,0
263,4230596,0,1631111333000000000,0,0,3.0,0
264,4230905,0,1631115526000000000,0,316,3.0,1
265,4233881,0,1631178777000000000,0,0,3.0,0
266,4233986,0,1631180711000000000,0,63,3.0,1
267,4234085,0,1631182418000000000,0,4690,3.0,1
268,4234462,0,1631188498000000000,0,0,3.0,0
269,4234563,0,1631189961000000000,0,36,3.0,1
270,4234577,0,1631190178000000000,0,0,3.0,0
271,4234778,0,1631193081000000000,0,46,3.0,1
272,4234800,0,1631193417000000000,0,0,3.0,0
273,4234820,0,1631193646000000000,0,0,3.0,0
274,4234838,0,1631193892000000000,0,149,3.0,1
275,4234881,0,1631194433000000000,0,126,3.0,1
276,4235055,0,1631196661000000000,0,0,3.0,0
277,4235086,0,1631197022000000000,0,0,3.0,0
278,4235110,0,1631197238000000000,0,0,3.0,0
279,4235125,0,1631197389000000000,0,0,3.0,0
280,4235400,0,1631200678000000000,0,0,3.0,0
281,4235509,0,1631202208000000000,0,0,3.0,0
282,4238551,0,1631270967000000000,0,40,3.0,1
283,4238870,0,1631276590000000000,0,0,3.0,0
284,4239922,0,1631291557000000000,0,50,3.0,1
285,4239962,0,1631291989000000000,0,0,3.0,0
286,4239978,0,1631292205000000000,0,30,3.0,1
287,4243499,0,1631362335000000000,0,171,3.0,1
288,4243786,0,1631366072000000000,0,551,3.0,1
289,4244313,0,1631372552000000000,0,0,3.0,0
290,4244548,0,1631375976000000000,0,0,3.0,0
291,4244942,0,1631381643000000000,0,0,3.0,0
292,4249361,0,1631464836000000000,0,0,3.0,0
293,4251478,0,1631520345000000000,0,12,3.0,1
294,4252476,0,1631538301000000000,0,172,3.0,1
295,4253155,0,1631547640000000000,0,0,3.0,0
296,4253181,0,1631548035000000000,0,0,3.0,0
297,4253914,0,1631561109000000000,0,0,3.0,0
298,4255507,0,1631608412000000000,0,0,3.0,0
299,4256072,0,1631619716000000000,0,0,3.0,0
300,4256217,0,1631622716000000000,0,2772,3.0,1
301,4257127,0,1631636368000000000,0,0,3.0,0
302,4259343,0,1631691408000000000,0,221,3.0,1
303,4259430,0,1631693231000000000,0,18,3.0,1
304,4259514,0,1631694695000000000,0,0,3.0,0
305,4260184,0,1631706469000000000,0,7144,3.0,1
306,4277458,0,1631801204000000000,0,0,3.0,0
307,4277659,0,1631803757000000000,0,38,3.0,1
308,4278761,0,1631811192000000000,0,0,3.0,0
309,4278767,0,1631811289000000000,0,0,3.0,0
310,4279495,0,1631826769000000000,0,0,3.0,0
311,4281165,0,1631873683000000000,0,0,3.0,0
312,4281202,0,1631874486000000000,0,0,3.0,0
313,4281210,0,1631874614000000000,0,0,3.0,0
314,4281277,0,1631875601000000000,0,1642,3.0,1
315,4281294,0,1631875851000000000,0,498,3.0,1
316,4281360,0,1631876838000000000,0,64,3.0,1
317,4282914,0,1631897642000000000,0,0,3.0,0
318,4283164,0,1631901196000000000,0,0,3.0,0
319,4283227,0,1631902112000000000,0,0,3.0,0
320,4283334,0,1631903893000000000,0,0,3.0,0
321,4285969,0,1631962279000000000,0,3339,3.0,1
322,4285989,0,1631962611000000000,0,0,3.0,0
323,4287359,0,1631981097000000000,0,0,3.0,0
324,4295715,0,1632128727000000000,0,1574,3.0,1
325,4296897,0,1632147620000000000,0,0,3.0,0
326,4297136,0,1632151034000000000,0,0,3.0,0
327,4297148,0,1632151176000000000,0,163,3.0,1
328,4297310,0,1632153894000000000,0,0,3.0,0
329,4297910,0,1632164604000000000,0,0,3.0,0
330,4301013,0,1632214161000000000,0,0,3.0,0
331,4301269,0,1632219149000000000,0,0,3.0,0
332,4301584,0,1632224169000000000,0,11288,3.0,1
333,4302352,0,1632235578000000000,0,2187,3.0,1
334,4302540,0,1632237901000000000,0,3375,3.0,1
335,4305560,0,1632310392000000000,0,825,3.0,1
336,4305955,0,1632316963000000000,0,189,3.0,1
337,4306723,0,1632328162000000000,0,0,3.0,0
338,4308852,0,1632386976000000000,0,0,3.0,0
339,4309528,0,1632396475000000000,0,0,3.0,0
340,4309825,0,1632400644000000000,0,924,3.0,1
341,4310378,0,1632407594000000000,0,62,3.0,1
342,4310899,0,1632415248000000000,0,0,3.0,0
343,4310941,0,1632415914000000000,0,0,3.0,0
344,4312827,0,1632468013000000000,0,22,3.0,1
345,4313492,0,1632479899000000000,0,0,3.0,0
346,4318987,0,1632581552000000000,0,150,3.0,1
347,4326993,0,1632742159000000000,0,4246,3.0,1
348,4327237,0,1632746099000000000,0,0,3.0,0
349,4329709,0,1632809809000000000,0,255,3.0,1
350,4330412,0,1632823744000000000,0,50,3.0,1
351,4330526,0,1632825587000000000,0,0,3.0,0
352,4330707,0,1632828845000000000,0,0,3.0,0
353,4330935,0,1632832412000000000,0,0,3.0,0
354,4331430,0,1632839870000000000,0,447,3.0,1
355,4331835,0,1632846102000000000,0,0,3.0,0
356,4332009,0,1632849449000000000,0,0,3.0,0
357,4332055,0,1632850388000000000,0,0,3.0,0
358,4332391,0,1632858798000000000,0,0,3.0,0
359,4333863,0,1632906587000000000,0,121,3.0,1
360,4334430,0,1632916783000000000,0,363,3.0,1
361,4334438,0,1632916893000000000,0,2860,3.0,1
362,4334708,0,1632921233000000000,0,19,3.0,1
363,4334998,0,1632925254000000000,0,50,3.0,1
364,4338534,0,1633008254000000000,0,0,3.0,0
365,4338886,0,1633012952000000000,0,161,3.0,1
366,4339175,0,1633017312000000000,0,242,3.0,1
367,4346638,0,1633168363000000000,0,8595,3.0,1
368,4347432,0,1633179375000000000,0,0,3.0,0
369,4358247,0,1633339671000000000,0,0,3.0,0
370,4360168,0,1633376751000000000,0,0,3.0,0
371,4361110,0,1633415244000000000,0,12,3.0,1
372,4361358,0,1633420545000000000,0,0,3.0,0
373,4361655,0,1633426493000000000,0,250,3.0,1
374,4362716,0,1633445117000000000,0,42,3.0,1
375,4362723,0,1633445187000000000,0,0,3.0,0
376,4362740,0,1633445411000000000,0,0,3.0,0
377,4363452,0,1633458185000000000,0,0,3.0,0
378,4363544,0,1633460113000000000,0,0,3.0,0
379,4366629,0,1633522025000000000,0,56,3.0,1
380,4367356,0,1633533722000000000,0,0,3.0,0
381,4367551,0,1633537192000000000,0,0,3.0,0
382,4367561,0,1633537346000000000,0,18,3.0,1
383,4367684,0,1633539673000000000,0,0,3.0,0
384,4367688,0,1633539726000000000,0,0,3.0,0
385,4367692,0,1633539776000000000,0,20,3.0,1
386,4367695,0,1633539817000000000,0,0,3.0,0
387,4367717,0,1633540147000000000,0,34,3.0,1
388,4367972,0,1633545347000000000,0,0,3.0,0
389,4368056,0,1633547038000000000,0,0,3.0,0
390,4369767,0,1633600912000000000,0,326,3.0,1
391,4370934,0,1633620418000000000,0,0,3.0,0
392,4371171,0,1633623908000000000,0,0,3.0,0
393,4371241,0,1633624993000000000,0,0,3.0,0
394,4371306,0,1633626142000000000,0,0,3.0,0
395,4372709,0,1633633169000000000,0,0,3.0,0
396,4372720,0,1633633358000000000,0,0,3.0,0
397,4372728,0,1633633555000000000,0,0,3.0,0
398,4372738,0,1633633662000000000,0,0,3.0,0
399,4378178,0,1633710726000000000,0,0,3.0,0
400,4378467,0,1633714592000000000,0,0,3.0,0
401,4379822,0,1633719761000000000,0,0,3.0,0
402,4379829,0,1633719890000000000,0,0,3.0,0
403,4379831,0,1633719966000000000,0,0,3.0,0
404,4379835,0,1633720009000000000,0,0,3.0,0
405,4379838,0,1633720052000000000,0,0,3.0,0
406,4379845,0,1633720149000000000,0,0,3.0,0
407,4379846,0,1633720159000000000,0,0,3.0,0
408,4383045,0,1633773082000000000,0,125,3.0,1
409,4384967,0,1633801649000000000,0,0,3.0,0
410,4385304,0,1633807391000000000,0,0,3.0,0
411,4396163,0,1633964487000000000,0,0,3.0,0
412,4396319,0,1633966973000000000,0,0,3.0,0
413,4396357,0,1633967580000000000,0,0,3.0,0
414,4396443,0,1633969070000000000,0,166,3.0,1
415,4396463,0,1633969362000000000,0,0,3.0,0
416,4396478,0,1633969594000000000,0,0,3.0,0
417,4396581,0,1633972305000000000,0,0,3.0,0
418,4400733,0,1634050210000000000,0,0,3.0,0
419,4402665,0,1634065809000000000,0,10,3.0,1
420,4402670,0,1634065870000000000,0,0,3.0,0
421,4402774,0,1634065920000000000,0,0,3.0,0
422,4402923,0,1634065988000000000,0,0,3.0,0
423,4403067,0,1634066056000000000,0,0,3.0,0
424,4403635,0,1634066338000000000,0,0,3.0,0
425,4406582,0,1634122708000000000,0,0,3.0,0
426,4406691,0,1634124673000000000,0,0,3.0,0
427,4406763,0,1634125901000000000,0,118,3.0,1
428,4407022,0,1634130715000000000,0,0,3.0,0
429,4407646,0,1634140744000000000,0,0,3.0,0
430,4407704,0,1634141748000000000,0,0,3.0,0
431,4408334,0,1634144043000000000,0,0,3.0,0
432,4408843,0,1634144723000000000,0,0,3.0,0
433,4408895,0,1634145533000000000,0,335,3.0,1
434,4410109,0,1634150327000000000,0,0,3.0,0
435,4411346,0,1634157783000000000,0,0,3.0,0
436,4413504,0,1634196910000000000,0,612,3.0,1
437,4416844,0,1634240032000000000,0,162,3.0,1
438,4416854,0,1634240273000000000,0,12,3.0,1
439,4416864,0,1634240532000000000,0,0,3.0,0
440,4416869,0,1634240733000000000,0,167,3.0,1
441,4416878,0,1634240967000000000,0,713,3.0,1
442,4416890,0,1634241288000000000,0,50,3.0,1
443,4416902,0,1634241724000000000,0,106,3.0,1
444,4416919,0,1634242166000000000,0,0,3.0,0
445,4417022,0,1634242369000000000,0,0,3.0,0
446,4417937,0,1634242848000000000,0,50,3.0,1
447,4417944,0,1634243027000000000,0,1165,3.0,1
448,4417949,0,1634243218000000000,0,3591,3.0,1
449,4420692,0,1634287284000000000,0,0,3.0,0
450,4420776,0,1634288656000000000,0,5570,3.0,1
451,4420816,0,1634289339000000000,0,2952,3.0,1
452,4420838,0,1634289715000000000,0,598,3.0,1
453,4420851,0,1634289963000000000,0,3637,3.0,1
454,4420869,0,1634290254000000000,0,1971,3.0,1
455,4420982,0,1634292517000000000,0,2029,3.0,1
456,4421087,0,1634294871000000000,0,589,3.0,1
457,4421338,0,1634299114000000000,0,2479,3.0,1
458,4423979,0,1634321861000000000,0,177,3.0,1
459,4424119,0,1634323889000000000,0,23,3.0,1
460,4424121,0,1634323908000000000,0,160,3.0,1
461,4424173,0,1634325012000000000,0,2126,3.0,1
462,4424189,0,1634325291000000000,0,1055,3.0,1
463,4424201,0,1634325483000000000,0,75,3.0,1
464,4424239,0,1634326173000000000,0,354,3.0,1
465,4424245,0,1634326346000000000,0,23,3.0,1
466,4424254,0,1634326479000000000,0,40,3.0,1
467,4424279,0,1634326970000000000,0,364,3.0,1
468,4424303,0,1634327479000000000,0,6684,3.0,1
469,4424325,0,1634327788000000000,0,47,3.0,1
470,4424330,0,1634328026000000000,0,33,3.0,1
471,4424345,0,1634328295000000000,0,50,3.0,1
472,4424356,0,1634328505000000000,0,50,3.0,1
473,4424367,0,1634328687000000000,0,12,3.0,1
474,4424384,0,1634328954000000000,0,0,3.0,0
475,4424749,0,1634329455000000000,0,122,3.0,1
476,4425055,0,1634329614000000000,0,334,3.0,1
477,4425429,0,1634329890000000000,0,18,3.0,1
478,4425443,0,1634330282000000000,0,414,3.0,1
479,4425457,0,1634330585000000000,0,84,3.0,1
480,4429787,0,1634386023000000000,0,12,3.0,1
481,4429802,0,1634386338000000000,0,452,3.0,1
482,4429851,0,1634387302000000000,0,182,3.0,1
483,4433502,0,1634412643000000000,0,825,3.0,1
484,4433547,0,1634413457000000000,0,42,3.0,1
485,4435545,0,1634465032000000000,0,18,3.0,1
486,4441663,0,1634553898000000000,0,122,3.0,1
487,4445654,0,1634628433000000000,0,122,4.0,1
488,4445934,0,1634633331000000000,0,25,2.0,1
489,4449444,0,1634688329000000000,0,0,2.0,0
490,4450497,0,1634719217000000000,0,662,9060671375.0,1
491,4450745,0,1634721395000000000,0,1371,8163446154.0,1
492,4451964,0,1634740494000000000,0,244,8163446154.0,1
493,4452788,0,1634751134000000000,0,0,8163446154.0,0
494,4453287,0,1634762720000000000,0,3524,2.0,1
495,4455523,0,1634802540000000000,0,202,3.0,1
496,4456030,0,1634812035000000000,0,0,2.0,0
497,4456231,0,1634815676000000000,0,0,2.0,0
498,4458416,0,1634834253000000000,0,42,2.0,1
499,4458878,0,1634842902000000000,0,40,4.0,1
500,4460053,0,1634847277000000000,0,360,3.0,1
501,4460060,0,1634847476000000000,0,25,3.0,1
502,4460081,0,1634848058000000000,0,341,2.0,1
503,4460090,0,1634848371000000000,0,198,3.0,1
504,4460110,0,1634848846000000000,0,90,3.0,1
505,4460116,0,1634849016000000000,0,18,3.0,1
506,4460125,0,1634849266000000000,0,50,5.0,1
507,4460146,0,1634849996000000000,0,25,3.0,1
508,4462417,0,1634891752000000000,0,0,3.0,0
509,4462815,0,1634899250000000000,0,0,2.0,0
510,4462823,0,1634899393000000000,0,0,4.0,0
511,4462862,0,1634900097000000000,0,0,8132217297.0,0
512,4462919,0,1634901105000000000,0,0,4.0,0
513,4462949,0,1634901572000000000,0,0,3.0,0
514,4462963,0,1634901716000000000,0,0,4.0,0
515,4463056,0,1634903318000000000,0,0,4.0,0
516,4463081,0,1634903750000000000,0,0,5.0,0
517,4463092,0,1634903935000000000,0,0,8132217297.0,0
518,4463209,0,1634905985000000000,0,0,8132217297.0,0
519,4463255,0,1634906638000000000,0,13,2.0,1
520,4463359,0,1634907993000000000,0,0,3.0,0
521,4463520,0,1634910493000000000,0,0,3.0,0
522,4463597,0,1634911447000000000,0,0,2.0,0
